date,category_code,data_type_code,value_units,seasonally_adjusted,source,extraction_timestamp
2020-10-01,UNDERCONST,E_TOTAL,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-11-01,UNDERCONST,E_TOTAL,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-12-01,UNDERCONST,E_TOTAL,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-01-01,UNDERCONST,TOTAL,178.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-02-01,UNDERCONST,TOTAL,178.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-03-01,UNDERCONST,TOTAL,178.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-04-01,UNDERCONST,TOTAL,178.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-05-01,UNDERCONST,TOTAL,174.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-06-01,UNDERCONST,TOTAL,174.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-07-01,UNDERCONST,TOTAL,178.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-08-01,UNDERCONST,TOTAL,176.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-09-01,UNDERCONST,TOTAL,179.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-10-01,UNDERCONST,TOTAL,179.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-11-01,UNDERCONST,TOTAL,180.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-12-01,UNDERCONST,TOTAL,178.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-01-01,UNDERCONST,TOTAL,513.8,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-02-01,UNDERCONST,TOTAL,533.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-03-01,UNDERCONST,TOTAL,534.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-04-01,UNDERCONST,TOTAL,529.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-05-01,UNDERCONST,TOTAL,523.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-06-01,UNDERCONST,TOTAL,527.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-07-01,UNDERCONST,TOTAL,541.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-08-01,UNDERCONST,TOTAL,547.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-09-01,UNDERCONST,TOTAL,553.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-10-01,UNDERCONST,TOTAL,556.8,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-11-01,UNDERCONST,TOTAL,564.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-12-01,UNDERCONST,TOTAL,560.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-01-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-02-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-03-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-04-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-05-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-06-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-07-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-08-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-09-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-10-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-11-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-12-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-01-01,UNDERCONST,TOTAL,520.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-02-01,UNDERCONST,TOTAL,539.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-03-01,UNDERCONST,TOTAL,538.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-04-01,UNDERCONST,TOTAL,530.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-05-01,UNDERCONST,TOTAL,521.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-06-01,UNDERCONST,TOTAL,524.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-07-01,UNDERCONST,TOTAL,536.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-08-01,UNDERCONST,TOTAL,544.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-09-01,UNDERCONST,TOTAL,547.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-10-01,UNDERCONST,TOTAL,552.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-11-01,UNDERCONST,TOTAL,564.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-12-01,UNDERCONST,TOTAL,572.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-01-01,UNDERCONST,TOTAL,1179.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-02-01,UNDERCONST,TOTAL,1198.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-03-01,UNDERCONST,TOTAL,1199.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-04-01,UNDERCONST,TOTAL,1189.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-05-01,UNDERCONST,TOTAL,1183.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-06-01,UNDERCONST,TOTAL,1193.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-08-01,UNDERCONST,TOTAL,1225.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-09-01,UNDERCONST,TOTAL,1234.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-10-01,UNDERCONST,TOTAL,1238.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-11-01,UNDERCONST,TOTAL,1255.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-12-01,UNDERCONST,TOTAL,1240.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-01-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-03-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-04-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-05-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-06-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-07-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-08-01,UNDERCONST,E_TOTAL,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-10-01,UNDERCONST,E_TOTAL,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-11-01,UNDERCONST,E_TOTAL,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-12-01,UNDERCONST,E_TOTAL,3.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2020-01-01,UNDERCONST,TOTAL,1192.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-02-01,UNDERCONST,TOTAL,1214.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-03-01,UNDERCONST,TOTAL,1213.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-05-01,UNDERCONST,TOTAL,1178.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-06-01,UNDERCONST,TOTAL,1184.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-07-01,UNDERCONST,TOTAL,1204.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-08-01,UNDERCONST,TOTAL,1216.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-09-01,UNDERCONST,TOTAL,1221.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2020-10-01,UNDERCONST,TOTAL,1229.0,True,CENSUS_RES,2025-10-25 23:14:16.075132
2021-05-01,STARTS,SINGLE,52.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-06-01,STARTS,SINGLE,61.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-07-01,STARTS,SINGLE,61.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-08-01,STARTS,SINGLE,59.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-09-01,STARTS,SINGLE,52.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-10-01,STARTS,SINGLE,51.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-11-01,STARTS,SINGLE,53.7,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-12-01,STARTS,SINGLE,49.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-01-01,STARTS,E_SINGLE,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-02-01,STARTS,E_SINGLE,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-03-01,STARTS,E_SINGLE,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-04-01,STARTS,E_SINGLE,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-05-01,STARTS,E_SINGLE,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-06-01,STARTS,E_SINGLE,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-07-01,STARTS,E_SINGLE,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-08-01,STARTS,E_SINGLE,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-09-01,STARTS,E_SINGLE,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-10-01,STARTS,E_SINGLE,8.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-11-01,STARTS,E_SINGLE,8.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-12-01,STARTS,E_SINGLE,8.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-01-01,STARTS,SINGLE,77.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-02-01,STARTS,SINGLE,74.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-03-01,STARTS,SINGLE,102.8,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-04-01,STARTS,SINGLE,97.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-05-01,STARTS,SINGLE,100.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-06-01,STARTS,SINGLE,111.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-07-01,STARTS,SINGLE,104.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-08-01,STARTS,SINGLE,98.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-09-01,STARTS,SINGLE,93.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-10-01,STARTS,SINGLE,91.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-11-01,STARTS,SINGLE,91.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-12-01,STARTS,SINGLE,83.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-01-01,STARTS,E_SINGLE,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-02-01,STARTS,E_SINGLE,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-03-01,STARTS,E_SINGLE,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-04-01,STARTS,E_SINGLE,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-05-01,STARTS,E_SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-06-01,STARTS,E_SINGLE,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-07-01,STARTS,E_SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-08-01,STARTS,E_SINGLE,4.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-09-01,STARTS,E_SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-10-01,STARTS,E_SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-11-01,STARTS,E_SINGLE,6.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-12-01,STARTS,E_SINGLE,5.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-01-01,STARTS,SINGLE,17.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-02-01,STARTS,SINGLE,22.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-03-01,STARTS,SINGLE,22.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-04-01,STARTS,SINGLE,24.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-05-01,STARTS,SINGLE,24.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-06-01,STARTS,SINGLE,27.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-07-01,STARTS,SINGLE,24.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-08-01,STARTS,SINGLE,19.8,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-09-01,STARTS,SINGLE,22.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-10-01,STARTS,SINGLE,22.8,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-11-01,STARTS,SINGLE,21.9,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-12-01,STARTS,SINGLE,17.2,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-01-01,STARTS,E_SINGLE,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-02-01,STARTS,E_SINGLE,8.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-03-01,STARTS,E_SINGLE,8.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-04-01,STARTS,E_SINGLE,8.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-05-01,STARTS,E_SINGLE,8.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-06-01,STARTS,E_SINGLE,8.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-07-01,STARTS,E_SINGLE,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-08-01,STARTS,E_SINGLE,7.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-09-01,STARTS,E_SINGLE,8.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-10-01,STARTS,E_SINGLE,9.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-11-01,STARTS,E_SINGLE,10.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-12-01,STARTS,E_SINGLE,11.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-01-01,STARTS,TOTAL,11.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-02-01,STARTS,TOTAL,7.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-03-01,STARTS,TOTAL,20.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-04-01,STARTS,TOTAL,16.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-05-01,STARTS,TOTAL,26.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-06-01,STARTS,TOTAL,19.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-07-01,STARTS,TOTAL,18.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-08-01,STARTS,TOTAL,18.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-09-01,STARTS,TOTAL,19.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-11-01,STARTS,TOTAL,17.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-12-01,STARTS,TOTAL,21.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-01-01,STARTS,E_TOTAL,11.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-02-01,STARTS,E_TOTAL,12.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-03-01,STARTS,E_TOTAL,13.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-05-01,STARTS,E_TOTAL,13.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-06-01,STARTS,E_TOTAL,13.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-07-01,STARTS,E_TOTAL,12.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-08-01,STARTS,E_TOTAL,11.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-09-01,STARTS,E_TOTAL,11.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-11-01,STARTS,E_TOTAL,12.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-12-01,STARTS,E_TOTAL,11.0,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-01-01,STARTS,TOTAL,14.7,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-02-01,STARTS,TOTAL,6.3,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-03-01,STARTS,TOTAL,12.8,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-05-01,STARTS,TOTAL,12.5,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-06-01,STARTS,TOTAL,14.4,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-07-01,STARTS,TOTAL,6.7,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-08-01,STARTS,TOTAL,14.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-09-01,STARTS,TOTAL,11.6,False,CENSUS_RES,2025-10-25 23:14:16.075132
2021-11-01,STARTS,TOTAL,9.1,False,CENSUS_RES,2025-10-25 23:14:16.075132
